"pickup_datetime","dropoff_datetime","pickup_latitude","pickup_longitude","dropoff_latitude","dropoff_longitude","passenger_count","total_amount","payment_type","rate_code"
"2021-01-01 01:16:00","2021-01-01 01:23:26",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,2.0,12.3,2.0,1.0
"2021-01-01 08:35:30","2021-01-01 08:43:28",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,12.8,1.0,1.0
"2021-01-01 10:52:29","2021-01-01 11:02:21",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,17.29,1.0,1.0
"2021-01-01 11:44:14","2021-01-01 11:52:29",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,12.3,2.0,1.0
"2021-01-01 12:07:56","2021-01-01 12:17:41",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,13.3,1.0,1.0
"2021-01-01 13:16:03","2021-01-01 13:24:06",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,15.3,1.0,1.0
"2021-01-01 15:22:17","2021-01-01 15:27:25",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,9.8,2.0,1.0
"2021-01-01 15:50:33","2021-01-01 16:03:13",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,2.0,17.16,1.0,1.0
"2021-01-01 15:08:22","2021-01-01 15:12:15",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,0.0,11.0,1.0,1.0
"2021-01-01 15:22:40","2021-01-01 15:29:44",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,12.0,1.0,1.0
"2021-01-01 18:44:45","2021-01-01 18:52:28",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,13.56,1.0,1.0
"2021-01-01 18:22:48","2021-01-01 18:34:14",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,16.8,1.0,1.0
"2021-01-01 20:35:23","2021-01-01 20:42:38",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,1.0,13.53,1.0,1.0
"2021-01-01 21:05:07","2021-01-01 21:13:38",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,3.0,13.8,1.0,1.0
"2021-01-01 11:43:10","2021-01-01 11:51:49",214975.36687718582,993906.1723071609,223613.7535760244,996155.3867656847,"",14.69,"",""
"2021-01-01 01:30:20","2021-01-01 01:38:04",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,15.96,1.0,1.0
"2021-01-01 10:12:54","2021-01-01 10:22:56",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,19.2,1.0,1.0
"2021-01-01 15:13:21","2021-01-01 15:21:50",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,15.7,1.0,1.0
"2021-01-01 16:45:21","2021-01-01 16:59:04",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,19.56,1.0,1.0
"2021-01-01 17:34:39","2021-01-01 17:43:52",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,16.56,1.0,1.0
"2021-01-01 18:36:21","2021-01-01 18:47:28",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,1.0,18.5,1.0,1.0
"2021-01-01 19:22:33","2021-01-01 19:34:40",209039.3538898732,990763.615736023,223613.7535760244,996155.3867656847,3.0,17.6,1.0,1.0
"2021-01-01 07:32:08","2021-01-01 07:45:23",204630.6079875288,984976.1217439739,223613.7535760244,996155.3867656847,1.0,20.8,1.0,1.0
"2021-01-01 11:46:44","2021-01-01 12:03:33",204630.6079875288,984976.1217439739,223613.7535760244,996155.3867656847,1.0,22.3,1.0,1.0
"2021-01-01 13:28:34","2021-01-01 13:43:18",204630.6079875288,984976.1217439739,223613.7535760244,996155.3867656847,1.0,22.25,1.0,1.0
"2021-01-01 16:56:21","2021-01-01 17:14:31",204630.6079875288,984976.1217439739,223613.7535760244,996155.3867656847,2.0,19.8,2.0,1.0
"2021-01-01 12:34:03","2021-01-01 12:47:06",213801.8903360138,987356.7624025445,223613.7535760244,996155.3867656847,2.0,15.3,2.0,1.0
"2021-01-01 13:22:44","2021-01-01 13:31:32",213801.8903360138,987356.7624025445,223613.7535760244,996155.3867656847,1.0,16.64,1.0,1.0
"2021-01-01 15:41:48","2021-01-01 15:51:55",213801.8903360138,987356.7624025445,223613.7535760244,996155.3867656847,2.0,16.56,1.0,1.0
"2021-01-01 15:53:10","2021-01-01 16:04:26",213801.8903360138,987356.7624025445,223613.7535760244,996155.3867656847,1.0,17.16,1.0,1.0
"2021-01-01 18:37:01","2021-01-01 18:50:31",213801.8903360138,987356.7624025445,223613.7535760244,996155.3867656847,1.0,18.35,1.0,1.0
"2021-01-01 00:53:45","2021-01-01 01:01:56",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,2.0,14.16,1.0,1.0
"2021-01-01 07:09:38","2021-01-01 07:13:27",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,8.8,2.0,1.0
"2021-01-01 09:20:32","2021-01-01 09:26:57",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,11.8,1.0,1.0
"2021-01-01 10:39:57","2021-01-01 10:42:53",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,8.55,1.0,1.0
"2021-01-01 10:38:02","2021-01-01 10:47:18",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,3.0,10.8,1.0,1.0
"2021-01-01 10:19:46","2021-01-01 10:22:30",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,7.3,2.0,1.0
"2021-01-01 11:25:31","2021-01-01 11:30:17",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,9.8,2.0,1.0
"2021-01-01 11:31:02","2021-01-01 11:38:07",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,10.8,2.0,1.0
"2021-01-01 11:33:00","2021-01-01 11:39:23",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,12.36,1.0,1.0
"2021-01-01 12:13:01","2021-01-01 12:17:38",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,9.3,2.0,1.0
"2021-01-01 12:59:58","2021-01-01 13:05:29",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,12.3,1.0,1.0
"2021-01-01 13:06:46","2021-01-01 13:10:06",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,7.3,2.0,1.0
"2021-01-01 13:29:30","2021-01-01 13:35:04",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,2.0,10.38,1.0,1.0
"2021-01-01 14:46:35","2021-01-01 14:53:08",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,9.8,2.0,1.0
"2021-01-01 15:13:06","2021-01-01 15:25:38",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,13.8,2.0,1.0
"2021-01-01 15:12:38","2021-01-01 15:17:27",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,9.3,2.0,1.0
"2021-01-01 16:27:35","2021-01-01 16:33:45",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,9.3,2.0,1.0
"2021-01-01 16:51:08","2021-01-01 16:59:11",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,10.3,2.0,1.0
"2021-01-01 16:12:02","2021-01-01 16:18:54",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,11.84,1.0,1.0
"2021-01-01 17:36:21","2021-01-01 17:44:08",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,10.3,2.0,1.0
"2021-01-01 17:22:35","2021-01-01 17:26:48",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,8.3,2.0,1.0
"2021-01-01 18:11:41","2021-01-01 18:24:30",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,12.8,2.0,1.0
"2021-01-01 18:19:28","2021-01-01 18:28:02",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,11.3,2.0,1.0
"2021-01-01 19:24:56","2021-01-01 19:30:22",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,11.15,1.0,1.0
"2021-01-01 19:52:55","2021-01-01 19:58:57",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,2.0,10.3,2.0,1.0
"2021-01-01 19:35:31","2021-01-01 19:40:08",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,2.0,10.42,1.0,1.0
"2021-01-01 20:52:38","2021-01-01 20:58:32",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,4.0,13.5,1.0,1.0
"2021-01-01 20:42:41","2021-01-01 20:47:30",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,1.0,11.16,1.0,1.0
"2021-01-01 21:08:47","2021-01-01 21:13:55",218166.4343533099,996787.6630546569,223613.7535760244,996155.3867656847,6.0,11.16,1.0,1.0
"2021-01-01 00:17:12","2021-01-01 00:27:37",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,18.59,1.0,1.0
"2021-01-01 01:47:54","2021-01-01 01:59:35",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,17.8,1.0,1.0
"2021-01-01 02:45:02","2021-01-01 02:53:27",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,17.0,1.0,1.0
"2021-01-01 02:40:23","2021-01-01 02:48:35",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,3.0,17.16,1.0,1.0
"2021-01-01 07:46:56","2021-01-01 07:52:47",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,11.8,2.0,1.0
"2021-01-01 08:37:28","2021-01-01 08:42:53",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,6.0,11.8,2.0,1.0
"2021-01-01 08:50:26","2021-01-01 08:56:19",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,13.57,1.0,1.0
"2021-01-01 09:36:10","2021-01-01 09:46:48",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,17.16,1.0,1.0
"2021-01-01 10:56:46","2021-01-01 11:04:10",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,14.76,1.0,1.0
"2021-01-01 11:17:26","2021-01-01 11:22:53",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,2.0,13.56,1.0,1.0
"2021-01-01 12:39:53","2021-01-01 12:46:48",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,14.3,1.0,1.0
"2021-01-01 12:12:05","2021-01-01 12:17:54",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,2.0,11.8,1.0,1.0
"2021-01-01 12:41:54","2021-01-01 12:51:16",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,17.94,1.0,1.0
"2021-01-01 13:01:21","2021-01-01 13:06:25",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,12.3,1.0,1.0
"2021-01-01 14:14:30","2021-01-01 14:21:50",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,12.8,2.0,1.0
"2021-01-01 14:22:05","2021-01-01 14:33:54",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,17.88,1.0,1.0
"2021-01-01 16:48:16","2021-01-01 17:05:45",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,1.0,21.84,1.0,1.0
"2021-01-01 18:49:35","2021-01-01 18:57:21",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,2.0,15.36,1.0,1.0
"2021-01-01 23:09:25","2021-01-01 23:18:09",211701.31597992923,990209.6000586881,223613.7535760244,996155.3867656847,2.0,16.56,1.0,1.0
"2021-01-01 00:51:45","2021-01-01 01:07:26",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,19.8,1.0,1.0
"2021-01-01 06:38:36","2021-01-01 06:52:46",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,21.8,1.0,1.0
"2021-01-01 08:30:33","2021-01-01 08:42:12",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,18.36,1.0,1.0
"2021-01-01 12:22:33","2021-01-01 12:36:39",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,20.16,1.0,1.0
"2021-01-01 13:49:45","2021-01-01 14:05:44",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,0.0,20.15,1.0,1.0
"2021-01-01 13:16:19","2021-01-01 13:33:08",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,21.35,1.0,1.0
"2021-01-01 13:55:45","2021-01-01 14:11:04",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,20.16,1.0,1.0
"2021-01-01 14:53:58","2021-01-01 15:08:10",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,0.0,18.35,1.0,1.0
"2021-01-01 14:38:07","2021-01-01 14:50:49",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,21.0,1.0,1.0
"2021-01-01 14:16:00","2021-01-01 14:28:47",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,-15.3,2.0,1.0
"2021-01-01 14:16:00","2021-01-01 14:28:47",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,15.3,2.0,1.0
"2021-01-01 16:42:49","2021-01-01 17:05:57",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,0.0,22.3,1.0,1.0
"2021-01-01 16:16:06","2021-01-01 16:38:05",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,23.76,1.0,1.0
"2021-01-01 16:00:44","2021-01-01 16:20:15",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,2.0,19.8,2.0,1.0
"2021-01-01 16:45:03","2021-01-01 17:11:27",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,3.0,23.3,2.0,1.0
"2021-01-01 17:02:34","2021-01-01 17:16:21",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,18.3,1.0,1.0
"2021-01-01 18:01:47","2021-01-01 18:24:08",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,2.0,28.34,1.0,1.0
"2021-01-01 18:49:42","2021-01-01 19:09:58",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,23.76,1.0,1.0
"2021-01-01 20:05:07","2021-01-01 20:16:31",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,14.3,2.0,1.0
"2021-01-01 21:50:53","2021-01-01 22:03:08",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,1.0,17.3,1.0,1.0
"2021-01-01 02:02:00","2021-01-01 02:14:00",211974.4462185665,986345.3986004688,223613.7535760244,996155.3867656847,"",24.43,"",""
"2021-01-01 17:44:54","2021-01-01 18:02:44",197610.82357761072,983234.0457223997,223613.7535760244,996155.3867656847,1.0,31.62,1.0,1.0
"2021-01-01 00:22:02","2021-01-01 00:28:11",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,3.0,13.56,1.0,1.0
"2021-01-01 00:39:08","2021-01-01 00:41:15",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,9.3,1.0,1.0
"2021-01-01 00:14:54","2021-01-01 00:18:40",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.3,1.0,1.0
"2021-01-01 00:52:46","2021-01-01 00:56:24",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,11.15,1.0,1.0
"2021-01-01 00:28:44","2021-01-01 00:33:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.3,1.0,1.0
"2021-01-01 00:34:55","2021-01-01 00:37:22",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.38,1.0,1.0
"2021-01-01 00:41:27","2021-01-01 00:44:24",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.56,1.0,1.0
"2021-01-01 01:56:16","2021-01-01 02:00:47",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.62,1.0,1.0
"2021-01-01 02:17:51","2021-01-01 02:23:16",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,11.3,1.0,1.0
"2021-01-01 07:51:48","2021-01-01 07:54:17",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.96,1.0,1.0
"2021-01-01 08:32:09","2021-01-01 08:39:02",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.84,1.0,1.0
"2021-01-01 09:54:25","2021-01-01 09:58:47",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,9.3,2.0,1.0
"2021-01-01 09:26:47","2021-01-01 09:28:52",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,6.8,2.0,1.0
"2021-01-01 09:51:20","2021-01-01 09:54:34",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,13.3,1.0,1.0
"2021-01-01 10:57:03","2021-01-01 11:02:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.3,1.0,1.0
"2021-01-01 11:44:14","2021-01-01 11:50:05",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,3.0,13.39,1.0,1.0
"2021-01-01 11:18:41","2021-01-01 11:22:38",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.95,1.0,1.0
"2021-01-01 11:14:26","2021-01-01 11:18:44",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.0,1.0,1.0
"2021-01-01 12:51:27","2021-01-01 12:55:44",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.8,1.0,1.0
"2021-01-01 11:57:29","2021-01-01 12:02:23",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.12,1.0,1.0
"2021-01-01 12:58:51","2021-01-01 13:01:37",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,7.3,2.0,1.0
"2021-01-01 12:34:31","2021-01-01 12:39:28",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.16,1.0,1.0
"2021-01-01 13:45:58","2021-01-01 13:51:27",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.3,2.0,1.0
"2021-01-01 13:48:34","2021-01-01 13:53:51",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.3,2.0,1.0
"2021-01-01 13:55:45","2021-01-01 13:58:49",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,8.8,2.0,1.0
"2021-01-01 13:15:19","2021-01-01 13:19:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,9.3,1.0,1.0
"2021-01-01 14:25:23","2021-01-01 14:28:19",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,8.58,1.0,1.0
"2021-01-01 14:24:52","2021-01-01 14:29:40",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.16,1.0,1.0
"2021-01-01 14:10:07","2021-01-01 14:13:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,-7.3,4.0,1.0
"2021-01-01 14:10:07","2021-01-01 14:13:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,7.3,2.0,1.0
"2021-01-01 13:58:37","2021-01-01 14:03:05",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.62,1.0,1.0
"2021-01-01 14:48:33","2021-01-01 14:57:45",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.8,2.0,1.0
"2021-01-01 14:24:51","2021-01-01 14:29:03",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.96,1.0,1.0
"2021-01-01 14:22:43","2021-01-01 14:29:35",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.3,2.0,1.0
"2021-01-01 15:46:27","2021-01-01 15:49:17",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,7.8,2.0,1.0
"2021-01-01 15:00:57","2021-01-01 15:04:33",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.36,1.0,1.0
"2021-01-01 16:05:07","2021-01-01 16:09:49",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,9.8,2.0,1.0
"2021-01-01 16:36:41","2021-01-01 16:39:55",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.38,1.0,1.0
"2021-01-01 16:21:28","2021-01-01 16:29:48",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,0.0,12.8,2.0,1.0
"2021-01-01 16:12:11","2021-01-01 16:17:55",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.76,1.0,1.0
"2021-01-01 17:40:06","2021-01-01 17:45:07",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,10.8,1.0,1.0
"2021-01-01 17:51:06","2021-01-01 17:54:40",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.96,1.0,1.0
"2021-01-01 17:10:11","2021-01-01 17:17:15",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,12.8,1.0,1.0
"2021-01-01 17:11:58","2021-01-01 17:19:37",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,12.3,2.0,1.0
"2021-01-01 17:35:08","2021-01-01 17:36:54",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,3.0,8.76,1.0,1.0
"2021-01-01 17:30:57","2021-01-01 17:35:15",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.76,1.0,1.0
"2021-01-01 18:29:35","2021-01-01 18:32:55",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.8,1.0,1.0
"2021-01-01 18:15:35","2021-01-01 18:20:34",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.76,1.0,1.0
"2021-01-01 18:05:38","2021-01-01 18:10:24",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,11.16,1.0,1.0
"2021-01-01 15:01:49","2021-01-01 15:06:27",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,2.0,9.54,1.0,1.0
"2021-01-01 19:32:24","2021-01-01 19:37:21",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,3.0,10.3,1.0,1.0
"2021-01-01 19:08:57","2021-01-01 19:11:58",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.35,1.0,1.0
"2021-01-01 20:11:57","2021-01-01 20:14:03",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,9.35,1.0,1.0
"2021-01-01 22:10:02","2021-01-01 22:17:52",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,15.34,1.0,1.0
"2021-01-01 22:16:34","2021-01-01 22:20:36",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.3,1.0,1.0
"2021-01-01 23:00:29","2021-01-01 23:02:01",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,7.8,2.0,1.0
"2021-01-01 23:40:03","2021-01-01 23:41:33",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,7.8,2.0,1.0
"2021-01-01 23:35:36","2021-01-01 23:41:03",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,3.0,11.3,2.0,1.0
"2021-01-01 23:11:33","2021-01-01 23:16:32",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,1.0,10.3,2.0,1.0
"2021-01-01 12:15:18","2021-01-01 12:21:19",218699.1927268597,995431.1975186545,223613.7535760244,996155.3867656847,"",11.27,"",""
"2021-01-01 00:05:35","2021-01-01 00:23:34",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,1.0,27.69,1.0,1.0
"2021-01-01 00:20:58","2021-01-01 00:34:23",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,6.0,22.88,1.0,1.0
"2021-01-01 10:09:18","2021-01-01 10:19:38",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,1.0,18.96,1.0,1.0
"2021-01-01 15:07:53","2021-01-01 15:26:03",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,2.0,18.8,2.0,1.0
"2021-01-01 15:55:48","2021-01-01 16:21:21",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,3.0,28.3,1.0,1.0
"2021-01-01 17:24:46","2021-01-01 17:37:24",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,1.0,19.55,1.0,1.0
"2021-01-01 17:47:22","2021-01-01 18:08:08",206174.92383447656,985828.421266087,223613.7535760244,996155.3867656847,1.0,25.7,1.0,1.0
"2021-01-01 00:05:55","2021-01-01 00:21:17",197635.1737024674,980639.5117675496,223613.7535760244,996155.3867656847,2.0,25.3,2.0,1.0
"2021-01-01 17:44:49","2021-01-01 18:01:34",197635.1737024674,980639.5117675496,223613.7535760244,996155.3867656847,1.0,29.75,1.0,1.0
"2021-01-01 14:10:31","2021-01-01 14:26:21",203883.8201161869,982175.1477564898,223613.7535760244,996155.3867656847,1.0,21.96,1.0,1.0
"2021-01-01 17:28:11","2021-01-01 17:42:50",213727.4000817298,983137.466109154,223613.7535760244,996155.3867656847,1.0,20.13,1.0,1.0
"2021-01-01 21:09:21","2021-01-01 21:24:40",213727.4000817298,983137.466109154,223613.7535760244,996155.3867656847,1.0,18.8,1.0,1.0
"2021-01-01 22:26:26","2021-01-01 22:41:52",207069.85524818485,981760.1630097581,223613.7535760244,996155.3867656847,1.0,23.76,1.0,1.0
"2021-01-01 00:43:00","2021-01-01 00:47:08",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,9.55,1.0,1.0
"2021-01-01 00:15:33","2021-01-01 00:18:32",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,8.3,2.0,1.0
"2021-01-01 00:52:48","2021-01-01 00:55:13",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,9.2,1.0,1.0
"2021-01-01 00:09:21","2021-01-01 00:16:10",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,11.3,2.0,1.0
"2021-01-01 01:03:42","2021-01-01 01:07:15",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,11.15,1.0,1.0
"2021-01-01 01:32:05","2021-01-01 01:35:45",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,12.05,1.0,1.0
"2021-01-01 02:03:57","2021-01-01 02:07:14",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,10.3,1.0,1.0
"2021-01-01 03:23:42","2021-01-01 03:25:19",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,2.0,7.8,2.0,1.0
"2021-01-01 07:40:04","2021-01-01 07:42:41",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,9.36,1.0,1.0
"2021-01-01 07:15:43","2021-01-01 07:18:36",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,11.16,1.0,1.0
"2021-01-01 07:48:41","2021-01-01 07:53:42",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,11.8,1.0,1.0
"2021-01-01 08:13:30","2021-01-01 08:14:44",219305.82782555217,993769.0237137815,223613.7535760244,996155.3867656847,1.0,6.8,2.0,1.0
